,time,pelvis_tilt,pelvis_list,pelvis_rotation,pelvis_tx,pelvis_ty,pelvis_tz,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,ankle_angle_r,subtalar_angle_r,mtp_angle_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,ankle_angle_l,subtalar_angle_l,mtp_angle_l,lumbar_extension,lumbar_bending,lumbar_rotation
567,0.985,4.896733784,-0.059327121,0.630869297,0.604493796,1.034769711,0.04605427,-1.427587155,2.02066757,-4.011118907,-12.42199107,7.135597611,-0.070254194,2.445336048,17.86320093,-3.309195837,-3.673293377,-61.10517817,1.245973382,0.079884182,0.570009866,-16.17973557,1.335358186,0.78450602
568,0.986,4.899183674,-0.052012755,0.61054837,0.604386694,1.034817451,0.046148216,-1.518406999,2.019802745,-3.996687974,-12.36887729,7.15110828,-0.07158628,2.453491606,17.93049196,-3.292782996,-3.689151408,-60.90749992,1.257980618,0.07936407,0.565980878,-16.19001579,1.318713513,0.809955355
569,0.987,4.901668173,-0.045194583,0.590428547,0.604279346,1.034863808,0.046241819,-1.609081483,2.019371466,-3.982631488,-12.31604249,7.166476517,-0.072857443,2.461450749,17.99684346,-3.277483093,-3.706079534,-60.70750316,1.26929389,0.078846571,0.561975756,-16.2003451,1.302601999,0.835205291
570,0.988,4.904185207,-0.038875413,0.570510466,0.604171763,1.034908785,0.046335078,-1.69961286,2.019377001,-3.96894163,-12.2634796,7.181702381,-0.074067728,2.469216307,18.0622526,-3.263296112,-3.724084562,-60.50519293,1.279924515,0.07833169,0.557994428,-16.21071976,1.287026986,0.860256726
571,0.989,4.906732626,-0.033057991,0.550794582,0.604063955,1.034952386,0.046427994,-1.790003415,2.019822606,-3.955610052,-12.21118142,7.196780121,-0.075223527,2.476811895,18.12671679,-3.250221407,-3.743172642,-60.30057443,1.289883503,0.077819502,0.554036832,-16.22113598,1.271991739,0.885110698
572,0.99,4.909308129,-0.02774472,0.531281157,0.603955934,1.034994613,0.046520565,-1.880255422,2.020711087,-3.942628121,-12.15914074,7.211710188,-0.076325194,2.484241568,18.19023378,-3.2382574,-3.763349297,-60.09365304,1.299181502,0.077310013,0.550102893,-16.23158985,1.257499165,0.909768319
573,0.991,4.911909258,-0.022937658,0.511970255,0.60384771,1.035035469,0.046612792,-1.970371121,2.022044795,-3.92998692,-12.10735039,7.226499848,-0.077366649,2.491487747,18.25280167,-3.227401592,-3.784619419,-59.88443433,1.307828803,0.076803161,0.54619253,-16.24207726,1.243551813,0.934230776
574,0.992,4.914533446,-0.018638651,0.492861745,0.603739293,1.035074955,0.046704674,-2.060352763,2.023825846,-3.917677095,-12.05580312,7.24115746,-0.078341549,2.498530397,18.31441883,-3.217650716,-3.806987244,-59.67292405,1.315835325,0.076298877,0.542305661,-16.25259406,1.230152003,0.958499372
575,0.993,4.917178075,-0.014849497,0.473955318,0.603630693,1.035113072,0.046796209,-2.150202646,2.026056369,-3.905688815,-12.00449158,7.255684824,-0.07925014,2.505372838,18.37508386,-3.20900093,-3.830456324,-59.45912817,1.323210631,0.075797167,0.538442211,-16.2631361,1.217301993,0.982575562
576,0.994,4.91984047,-0.011571952,0.455250502,0.603521921,1.035149821,0.046887397,-2.239923097,2.028738522,-3.894011821,-11.95340831,7.270076876,-0.080099266,2.512042772,18.43479558,-3.201447832,-3.855029493,-59.24305286,1.329963948,0.075298109,0.534602115,-16.27369921,1.205003991,1.006460943
577,0.995,4.922517813,-0.00880743,0.43674663,0.603412986,1.035185202,0.046978236,-2.329516408,2.031874019,-3.882635573,-11.90254587,7.284335656,-0.080889213,2.518545236,18.4935532,-3.194986138,-3.880708923,-59.02470453,1.336104113,0.074801709,0.530785295,-16.2842791,1.193259847,1.030157188
578,0.996,4.925207144,-0.006556993,0.418442836,0.603303897,1.035219214,0.047068724,-2.418984815,2.03546413,-3.871549253,-11.85189693,7.298471058,-0.081613526,2.524860061,18.55135627,-3.189609694,-3.907496119,-58.80408974,1.341639559,0.074307896,0.526991667,-16.29487131,1.182071049,1.053666048
579,0.997,4.92790541,-0.004821505,0.400338071,0.603194666,1.035251857,0.047158858,-2.508330535,2.03950992,-3.86074167,-11.80145412,7.312494219,-0.082265825,2.530964094,18.60820466,-3.185311644,-3.935391889,-58.58121529,1.346578343,0.073816593,0.523221145,-16.30547135,1.171438868,1.076989383
580,0.998,4.930609526,-0.003601807,0.382431128,0.603085301,1.035283129,0.047248638,-2.597555823,2.044012508,-3.850201263,-11.75121001,7.326408536,-0.082846349,2.536861511,18.66409847,-3.182084644,-3.964396297,-58.35608822,1.350928159,0.073327803,0.51947365,-16.31607471,1.161364549,1.100129199
581,0.999,4.933316385,-0.002898722,0.364720649,0.602975813,1.035313028,0.047338059,-2.686662962,2.048973067,-3.839916122,-11.70115704,7.340209293,-0.083361746,2.542585062,18.71903802,-3.179920871,-3.994508649,-58.12871581,1.354696346,0.072841603,0.515749114,-16.32667695,1.151849316,1.123087643
582,1,4.936022753,-0.002712729,0.347205086,0.60286621,1.035341552,0.04742712,-2.775654171,2.054392344,-3.829874086,-11.65128776,7.353900034,-0.083812091,2.548140825,18.77302401,-3.178811685,-4.025727561,-57.89910554,1.357889837,0.072357996,0.512047458,-16.33727347,1.142894034,1.145866931
583,1.001,4.938725262,-0.003043957,0.3298827,0.602756502,1.035368697,0.047515817,-2.864531586,2.060270651,-3.820062736,-11.60159487,7.367493354,-0.084190868,2.553505526,18.82605753,-3.178747627,-4.058050957,-57.66726511,1.360515165,0.0718769,0.508368595,-16.34785956,1.134499194,1.16846935
584,1.002,4.941420474,-0.003892349,0.312751583,0.602646699,1.03539446,0.047604147,-2.953297309,2.066608121,-3.810469369,-11.55207112,7.381003053,-0.084491889,2.558652959,18.87813996,-3.179718622,-4.091476032,-57.43320247,1.362578485,0.071398232,0.504712433,-16.35843043,1.126665086,1.190897292
585,1.003,4.944104953,-0.005257854,0.295809691,0.602536811,1.035418837,0.047692106,-3.041953475,2.073404968,-3.801080995,-11.50270914,7.394433952,-0.084715264,2.563588351,18.92927291,-3.181714192,-4.125999195,-57.19692581,1.364085602,0.070921991,0.501078894,-16.36898136,1.119392007,1.213153279
586,1.004,4.946775276,-0.007140428,0.279054851,0.602426847,1.035441822,0.04777969,-3.13050225,2.080661484,-3.791884364,-11.45350149,7.407781566,-0.084867065,2.568349441,18.97945821,-3.184723475,-4.161616058,-56.95844357,1.365041972,0.070448252,0.497467906,-16.3795077,1.112680265,1.235239956
587,1.005,4.949427905,-0.009539688,0.262484713,0.602316817,1.035463413,0.047866895,-3.218945711,2.088377548,-3.782866014,-11.40444087,7.421050872,-0.084947157,2.57294308,19.02869805,-3.188734851,-4.198321524,-56.71776444,1.365452667,0.069977011,0.493879387,-16.39000466,1.1065298,1.257160028
588,1.006,4.952059187,-0.012454902,0.246096747,0.602206729,1.035483601,0.047953718,-3.307285823,2.096552613,-3.774012289,-11.35552023,7.434257026,-0.084949272,2.577342832,19.07699502,-3.193735957,-4.236109795,-56.47489733,1.365322379,0.069508182,0.490313246,-16.40046732,1.100940172,1.278916256
589,1.007,4.954665418,-0.015885174,0.229888271,0.602096596,1.035502383,0.048040153,-3.395524506,2.105185977,-3.765309333,-11.30673259,7.447416141,-0.084867586,2.58152003,19.124352,-3.199713893,-4.274974319,-56.22985139,1.364655453,0.069041677,0.486769387,-16.41089075,1.095910753,1.300511482
590,1.008,4.957242938,-0.019829638,0.213856498,0.601986425,1.03551975,0.048126195,-3.483663718,2.114277035,-3.756743087,-11.25807087,7.460534296,-0.084702092,2.585480852,19.17077208,-3.206655449,-4.314907726,-55.98263606,1.363455909,0.068577489,0.483247726,-16.42127009,1.091440951,1.321948657
591,1.009,4.959788137,-0.024287468,0.197998542,0.601876226,1.035535697,0.04821184,-3.571705455,2.123825278,-3.748299305,-11.20952788,7.473607358,-0.084458242,2.589266861,19.21625852,-3.214547126,-4.35590182,-55.73326103,1.361727459,0.068115693,0.47974819,-16.43160058,1.087530218,1.343230828
592,1.01,4.962297304,-0.029257502,0.18231135,0.601766011,1.035550217,0.048297083,-3.659651602,2.133829794,-3.739963601,-11.16109668,7.486641641,-0.084135848,2.592885243,19.26081495,-3.223374739,-4.397947693,-55.48173623,1.35947347,0.067656283,0.476270694,-16.44187736,1.084177626,1.364361079
593,1.011,4.964766628,-0.034738242,0.166791708,0.601655789,1.035563303,0.048381917,-3.747503914,2.144289262,-3.731721481,-11.11277063,7.499654456,-0.083729126,2.596306945,19.3044454,-3.233123437,-4.441035731,-55.22807186,1.356696975,0.067199168,0.472815141,-16.45209543,1.081381864,1.385342525
594,1.012,4.967192281,-0.040728045,0.151436276,0.601545569,1.035574947,0.048466339,-3.835264098,2.155202212,-3.723558344,-11.06454321,7.512663725,-0.083232661,2.599501688,19.34715414,-3.243777919,-4.485155558,-54.97227835,1.353400706,0.066744256,0.469381431,-16.4622498,1.079141451,1.406178337
595,1.013,4.969570511,-0.047225331,0.136241637,0.601435362,1.035585141,0.048550342,-3.922933911,2.16656729,-3.715459459,-11.0164078,7.525676607,-0.082646458,2.602476261,19.38894561,-3.25532267,-4.530295956,-54.71436644,1.349587129,0.066291536,0.465969479,-16.47233561,1.077454963,1.426871759
596,1.014,4.971897654,-0.054228578,0.121204308,0.601325179,1.035593878,0.048633921,-4.010515158,2.178383253,-3.707409973,-10.96835763,7.538689526,-0.081975653,2.605274366,19.42982442,-3.267741972,-4.57644487,-54.45434712,1.345258453,0.065841085,0.46257921,-16.48234811,1.076321043,1.4474261
597,1.015,4.974169961,-0.061735945,0.106320656,0.601215029,1.035601149,0.048717069,-4.098009518,2.190648463,-3.699394993,-10.92038631,7.551709945,-0.081220239,2.607903129,19.46979549,-3.281019508,-4.623589542,-54.19223165,1.340416607,0.065392895,0.459210535,-16.49228248,1.075737951,1.467844679
598,1.016,4.976383605,-0.069745267,0.091586906,0.601104923,1.035606947,0.048799781,-4.185418538,2.203360881,-3.691399616,-10.87248777,7.564756759,-0.08037497,2.610331776,19.50886412,-3.295138374,-4.671716514,-53.92803156,1.335063248,0.064946869,0.455863355,-16.50213379,1.075703564,1.488130819
599,1.017,4.97853477,-0.078254257,0.076999184,0.600994872,1.035611263,0.048882052,-4.27274372,2.21651833,-3.68340892,-10.82465613,7.577849127,-0.07943477,2.612529243,19.54703582,-3.310081305,-4.720811568,-53.66175863,1.329199802,0.064502913,0.452537569,-16.51189713,1.076215601,1.508287871
600,1.018,4.980619751,-0.087260711,0.062553567,0.600884885,1.035614088,0.048963874,-4.35998663,2.23011876,-3.67540792,-10.77688539,7.590995075,-0.07839982,2.614502522,19.58431622,-3.325830913,-4.770859645,-53.39342494,1.322827496,0.064061018,0.449233089,-16.52156776,1.077271858,1.528319226
601,1.019,4.98263496,-0.096762506,0.048246099,0.600774974,1.035615415,0.049045243,-4.447148892,2.24416025,-3.667381586,-10.72916943,7.604191689,-0.077275424,2.616295927,19.62071106,-3.342369701,-4.821844853,-53.12304288,1.315947379,0.063621259,0.445949837,-16.5311411,1.078870207,1.548228307
602,1.02,4.984576746,-0.106757213,0.034072692,0.600665148,1.035615236,0.049126151,-4.534232006,2.258640488,-3.659314947,-10.68150253,7.617447305,-0.076061943,2.617916278,19.6562264,-3.359679652,-4.873750617,-52.85062507,1.308560293,0.063183631,0.442687725,-16.54061252,1.081008145,1.568018527
603,1.021,4.986441401,-0.117242093,0.020029134,0.60055542,1.035613543,0.049206594,-4.621237335,2.273556769,-3.651193117,-10.63387943,7.630781767,-0.074754567,2.61933201,19.69086859,-3.37774225,-4.926559687,-52.57618443,1.300666891,0.062748038,0.43944665,-16.54997729,1.083682781,1.587693283
604,1.022,4.988225256,-0.1282143,0.006111138,0.600445798,1.035610325,0.049286566,-4.708166213,2.288906251,-3.643001265,-10.58629504,7.64421489,-0.073348467,2.620511995,19.72464414,-3.396538708,-4.980254067,-52.29973418,1.292267672,0.06231438,0.436226509,-16.55923075,1.08689108,1.607255974
605,1.023,4.989924779,-0.13967109,-0.0076856,0.600336293,1.035605577,0.049366059,-4.795020045,2.304686243,-3.63472458,-10.53874416,7.657755258,-0.071844177,2.621463216,19.75755967,-3.416050204,-5.034814947,-52.02128781,1.283363025,0.061882651,0.433027214,-16.56836844,1.090630092,1.626710017
606,1.024,4.991536585,-0.151609813,-0.021365398,0.600226917,1.03559929,0.04944507,-4.881800308,2.320894192,-3.626348283,-10.49122152,7.671400535,-0.070247569,2.622229629,19.78962184,-3.43625789,-5.090222705,-51.74085914,1.273953247,0.061452935,0.429848684,-16.57738611,1.094896952,1.646058838
607,1.025,4.993057246,-0.164027525,-0.034932685,0.600117679,1.035591456,0.049523591,-4.968508355,2.337527163,-3.617857747,-10.4437223,7.685159526,-0.068559471,2.622817835,19.82083758,-3.457142493,-5.146457073,-51.45846226,1.264038519,0.06102523,0.426690829,-16.58627944,1.099688418,1.665305841
608,1.026,4.994483298,-0.176920981,-0.048391997,0.600008591,1.035582067,0.049601618,-5.055145408,2.354581823,-3.609238502,-10.39624218,7.699052387,-0.066775356,2.623196324,19.85121405,-3.47868432,-5.203497149,-51.17411158,1.253618916,0.060599436,0.423553545,-16.59504409,1.10500087,1.684454404
609,1.027,4.995811339,-0.190286839,-0.061747923,0.599899661,1.035571116,0.049679144,-5.141712663,2.372054718,-3.600476195,-10.34877706,7.713099108,-0.064890564,2.623334217,19.88075856,-3.500863497,-5.261321323,-50.88782177,1.242694458,0.060175457,0.420436728,-16.60367582,1.110830541,1.703507894
610,1.028,4.997038134,-0.204121869,-0.075005048,0.599790901,1.035558594,0.049756165,-5.2282114,2.389942556,-3.591556583,-10.30132277,7.727308455,-0.062906065,2.623238442,19.90947843,-3.523660199,-5.31990721,-50.59960785,1.231265146,0.059753286,0.417340287,-16.61217059,1.117173758,1.722469684
611,1.029,4.99816061,-0.218422947,-0.088167949,0.599682321,1.035544495,0.049832675,-5.314642977,2.408242203,-3.582465561,-10.25387505,7.741678306,-0.060828495,2.62295254,19.93738102,-3.547054669,-5.37923166,-50.30948516,1.219330987,0.059333018,0.414264142,-16.62052462,1.124026938,1.741343144
612,1.03,4.999175679,-0.23318666,-0.101241296,0.59957393,1.035528812,0.04990867,-5.401008629,2.426950146,-3.573189227,-10.20643018,7.756217449,-0.058659154,2.622483198,19.96447385,-3.571026802,-5.43927093,-50.01746934,1.206891964,0.058914652,0.411208201,-16.62873411,1.131386124,1.760131619
613,1.031,5.000080233,-0.248409296,-0.114229852,0.59946574,1.035511537,0.049984143,-5.487309464,2.446062474,-3.563713888,-10.15898498,7.770945843,-0.056393667,2.621799341,19.9907647,-3.595556167,-5.500000697,-49.72357635,1.193948053,0.05849809,0.40817236,-16.63679523,1.139246979,1.778838424
614,1.032,5.000871252,-0.264087057,-0.127138415,0.599357758,1.035492662,0.050059091,-5.573546564,2.465575167,-3.554026021,-10.11153651,7.785883276,-0.054027502,2.620870262,20.01626137,-3.620622233,-5.561395986,-49.42782246,1.180499269,0.058083229,0.405156513,-16.6447043,1.14760503,1.797466858
615,1.033,5.001545901,-0.28021626,-0.139971755,0.599249996,1.035472182,0.050133509,-5.659721105,2.485484383,-3.544112323,-10.06408178,7.801038256,-0.051562061,2.619702981,20.04097168,-3.646204611,-5.623431107,-49.13022429,1.166545709,0.057670069,0.402160569,-16.65245788,1.156455899,1.816020218
616,1.034,5.002101535,-0.296793337,-0.152734614,0.599142463,1.035450088,0.050207392,-5.745834345,2.50578646,-3.533959735,-10.01661777,7.816408293,-0.049004705,2.618341252,20.06490341,-3.672283061,-5.686079666,-48.8307988,1.152087574,0.057258711,0.399184448,-16.6600528,1.165795308,1.83450179
617,1.035,5.002535509,-0.313814432,-0.165431812,0.599035168,1.035426376,0.050280737,-5.831887421,2.526477357,-3.523555438,-9.969141975,7.83200167,-0.046357087,2.616792162,20.08806449,-3.698837091,-5.749314742,-48.5295633,1.137125138,0.056849159,0.396228056,-16.6674859,1.175618608,1.852914834
618,1.036,5.002845183,-0.331275395,-0.178068243,0.598928121,1.035401038,0.050353539,-5.917881335,2.547552642,-3.512886844,-9.92165252,7.847837777,-0.043614901,2.615024957,20.110463,-3.725845958,-5.813108902,-48.2265354,1.121658764,0.05644131,0.39329129,-16.67475403,1.185920776,1.871262574
619,1.037,5.003028022,-0.34917199,-0.190648821,0.59882133,1.035374066,0.050425793,-6.003817067,2.569007784,-3.501941595,-9.874147781,7.863935866,-0.040773831,2.61300885,20.13210708,-3.753288916,-5.877434139,-47.92173309,1.105688949,0.056035063,0.390374045,-16.68185421,1.196696657,1.889548216
620,1.038,5.003081699,-0.367500105,-0.203178408,0.598714805,1.035345455,0.050497497,-6.089695695,2.590838451,-3.490707663,-9.826626093,7.880303714,-0.037835635,2.61075121,20.15300478,-3.781145442,-5.942261797,-47.61517471,1.089216374,0.055630419,0.387476229,-16.68878372,1.207941206,1.907774952
621,1.039,5.003004104,-0.386255748,-0.215661812,0.598608554,1.035315199,0.050568647,-6.175518388,2.613040506,-3.479173377,-9.779085745,7.896937822,-0.034808057,2.608296815,20.1731641,-3.809395257,-6.007562591,-47.30687899,1.072241916,0.055227487,0.384597762,-16.69554015,1.21964949,1.925945952
622,1.04,5.002793148,-0.405434643,-0.228103905,0.598502587,1.035283291,0.050639239,-6.261286188,2.635609436,-3.467327321,-9.73152562,7.913845492,-0.031692931,2.605653397,20.19259313,-3.838017909,-6.073306791,-46.99686501,1.05476662,0.054826273,0.381738553,-16.70212111,1.23181621,1.944064353
623,1.041,5.00244676,-0.425032218,-0.240509613,0.598396911,1.035249725,0.05070927,-6.347,2.658540346,-3.45515832,-9.683945211,7.931045246,-0.028486077,2.602790158,20.21130011,-3.866992787,-6.13946424,-46.68515222,1.036791713,0.054426673,0.378898497,-16.70852425,1.244435703,1.962133249
624,1.042,5.001962997,-0.445043819,-0.252883861,0.598291536,1.035214494,0.050778737,-6.432660708,2.68182826,-3.442655504,-9.636344297,7.94855553,-0.025183524,2.599675791,20.22929325,-3.896299355,-6.20600429,-46.37176044,1.018318646,0.054028584,0.37607749,-16.71474741,1.257502184,1.980155703
625,1.043,5.001340152,-0.465464925,-0.265231498,0.598186469,1.035177592,0.050847637,-6.518269298,2.705468409,-3.429808429,-9.588722608,7.966382932,-0.021787236,2.596318189,20.24658068,-3.925917394,-6.272895728,-46.0567099,0.999349145,0.05363201,0.37327544,-16.72078871,1.271009996,1.998134746
626,1.044,5.000576757,-0.486291142,-0.277557289,0.598081718,1.035139013,0.050915966,-6.603826863,2.729456233,-3.416607105,-9.54107982,7.98452231,-0.01830487,2.592763958,20.2631704,-3.955827012,-6.340106792,-45.74002124,0.979885222,0.053237063,0.370492267,-16.72664662,1.284953611,2.016073372
627,1.045,4.999671384,-0.507517791,-0.289866043,0.597977293,1.035098752,0.050983723,-6.68933436,2.753786802,-3.403041808,-9.493416218,8.002979529,-0.014738293,2.58902166,20.27907049,-3.986008225,-6.40760537,-45.42171551,0.959929141,0.05284375,0.36772788,-16.73231964,1.299327149,2.033974525
628,1.046,4.998622638,-0.529139901,-0.302162612,0.5978732,1.035056802,0.051050903,-6.774792598,2.778454813,-3.389103079,-9.445732714,8.021771978,-0.011083606,2.585060008,20.29428914,-4.016440969,-6.475359025,-45.10181412,0.939483432,0.052451964,0.364982174,-16.73780633,1.314124368,2.051841095
629,1.047,4.997429269,-0.55115242,-0.314451817,0.597769447,1.035013156,0.051117505,-6.860202366,2.803454892,-3.374781826,-9.398030517,8.040917029,-0.007337303,2.580846769,20.30883451,-4.047105336,-6.543334926,-44.78033894,0.918550936,0.052061601,0.362255044,-16.74310544,1.329338916,2.069675923
630,1.048,4.996090287,-0.573550437,-0.326738378,0.597666043,1.034967809,0.051183527,-6.945564565,2.82878188,-3.360069467,-9.350310761,8.060419647,-0.003501394,2.576390526,20.3227146,-4.077981812,-6.611499764,-44.45731225,0.897134842,0.051672663,0.359546396,-16.74821605,1.344964594,2.087481798
